title,link,author,wordNum,read,rec
不嫁总裁嫁男仆,https://www.biquker.com/xiaoshuo/5383.html,芒果慕斯,828000字,3,八零神医小媳妇 我原来是个神经病 画爱为牢：总裁请走开 狂追失忆妻 偏执总裁宠上瘾 老公，这次来真的 名门盛宠：闪婚成恋 隐婚老公深夜来 夜夜缠欢：老公，不要了！
修罗特种兵,https://www.biquker.com/xiaoshuo/5382.html,叶无忧,1058000字,5,特种强人 校园极品狂少 无双隐龙在都市 医武修罗 都市风流邪少 都市之纨绔天才 都市逍遥强兵 都市至尊神兵 超强猛将
暴君，你又被逼婚了,https://www.biquker.com/xiaoshuo/5381.html,灵婉兮,186000字,19,我家王妃是逗比 爆笑宠妃：爷我等你休妻 双世宠妃原著：爷我等你休妻 青丝绾红颜 特工王妃太嚣张 暴君的失忆宠妃 独占帝宠：杀手俏医妃 农门贵女 深宫帝姬传
霸王爱人,https://www.biquker.com/xiaoshuo/5380.html,昨非,98000字,8,时间都知道 风流名将 名门盛婚 惹上冷殿下 惹上妖孽冷殿下 良仙难求 这次来真的 前妻，别来无恙 三生三世艳莲杀
校园绝品狂神,https://www.biquker.com/xiaoshuo/5379.html,柳江南,5080000字,5,功夫狂少在校园 来自古代的保镖 都市仙帝神医 校园绝品狂徒 特工重生在校园 校园纯情霸主 医品强少 重生之天才狂女 万职全手
是你赐我的星光,https://www.biquker.com/xiaoshuo/5377.html,夏西,96000字,8,风流名将 名门盛婚 龙凤双宝心尖宠 前妻，别来无恙 三生三世艳莲杀 第二十八年春 这次来真的 不落相思意 王爷你好贱
我家农场有条龙,https://www.biquker.com/xiaoshuo/5375.html,西方蜘蛛,5840000字,6,盛宠之萌宝来袭 捡到一条龙 林家有女初修仙 超级位面种植空间 盗墓长生笔记 重生之风云录 吞天武神 异界纨绔公子 保卫国师大人
法医娇宠，扑倒傲娇王爷,https://www.biquker.com/xiaoshuo/5374.html,青酒沐歌,1894000字,4,法医王妃不好当！ 邪王绝宠：医品特工妃 神医萌妃，王爷约不约 冷王爆宠：逆袭王妃惹人爱 不良王妃：让爷贱笑了 我家王爷很傲娇 一咬定情：异能萌妃，抱一抱 妃常逃跑：王爷不许抓我 爆宠萌妃：这个王妃有点彪
妻限一年：霸道总裁狂宠妻,https://www.biquker.com/xiaoshuo/5373.html,时与瑾夏,788000字,31,宋时归 神秘恋人：总裁晚上见 画爱为牢：总裁请走开 总裁宠妻无下限 霸道人生 偏执总裁宠上瘾 一寸相思一寸灰 我的绝色总裁夫人 一树梨花惹相思
重生末世女王：帝少，跪下！,https://www.biquker.com/xiaoshuo/5371.html,琉璃之玥,1666000字,143,重生之女神养成计划 嫡女重生：凤霸天下 重生复仇：腹黑嫡女 重生嫡女：风华倾天下 重生专宠：摄政王的毒妃 重生之嫡女复仇 校园重生：最强女特工 重生空间之八零幸福生活 重生之师父不作死
天地霸气诀,https://www.biquker.com/xiaoshuo/5370.html,我丑到灵魂深处,1624000字,5,无尽丹田 武神劫 太古神墓 剑定玄黄 真武神帝 圣王 重生之风云录 万域神劫 我成了一柄绝世神剑
从你的全世界路过,https://www.biquker.com/xiaoshuo/5369.html,张嘉佳,82000字,8,时间都知道 都市之纨绔天才 都市风流邪少 无双隐龙在都市 我欲成王 楚洛寒龙枭 隐杀 都市至尊神兵 金钱美人志
大龟甲师,https://www.biquker.com/xiaoshuo/5368.html,唐家三少,372000字,1,斗罗大陆之冰凰斗罗 神印王座 绝世星魂 斗罗大陆续集之史莱克七怪成神之路 武印大陆 斗罗大陆3龙王传说 无尽魔焰 斗罗大陆系列4神界危机 龙族
重生校园：帝王娇妻暖暖爱,https://www.biquker.com/xiaoshuo/5367.html,笙昭,1232000字,92,重生之女神养成计划 重生复仇：腹黑嫡女 重生嫡女：风华倾天下 重生专宠：摄政王的毒妃 重生千金复仇 重生之七零的悠闲人生 嫡女重生：凤霸天下 校园重生：最强女特工 重生暖婚：甜妻，新上线
何处孤凰长乐未央,https://www.biquker.com/xiaoshuo/5365.html,楚非欢,332000字,21,皇上，娘娘又跑了 寂寂深宫锁清秋 盛世医后，冷帝请接招 冷宫弃后：皇上，滚下榻 皇上，臣妾做不到 宠妃无度：冲喜王妃嫁一送一 离宫风华惊天下：娘娘万福 弃妃倾世 妃常嚣张：小小皇后要翻天
限量的你,https://www.biquker.com/xiaoshuo/5364.html,烟十一,2060000字,2,婚妻已定 不落相思意 段如兰钟明巍 名门娇宠 婚婚来迟：冷少，你宝贝掉了 一寸相思一寸灰 冷王在上：弃妃要翻身 难觅清欢 若是分离，不如不遇
第一宠婚：总裁别太坏,https://www.biquker.com/xiaoshuo/5363.html,果小姐,1492000字,2,情难自控：前夫请接招 帝少的替身新娘 总裁的隐婚前妻 爱你如此不堪 请向我告白[重生] 恶魔的独宠甜妻 温柔妻子的伤心事 兰馨雷霆宇 亿万总裁的隐婚妻
顾小姐，余生请多关照,https://www.biquker.com/xiaoshuo/5362.html,云朵飘飞,1318000字,2,前妻归来 亿万爹地天价宠 太子妃上位攻略 爱你入骨，隐婚总裁请签字 暖婚撩人，顾少宠妻上瘾 盛世婚宠：霸道老公好缠人 总裁的隐婚前妻 婚情不复 难觅清欢
贺少的闪婚暖妻,https://www.biquker.com/xiaoshuo/5361.html,秦页,1044000字,2,不婚不行，总裁缠不休 我可能不会爱你 暖婚溺爱：邪少的心尖宠儿 暖婚撩人，顾少宠妻上瘾 天命为凰 不得不爱：总裁请温柔 钻石总裁：夜深请勿扰 御繁华 总裁夜敲门：萌妻哪里逃
最强神话帝皇,https://www.biquker.com/xiaoshuo/5360.html,任我笑,3194000字,1,巫师世界 最强修炼系统 征战诸天世界 无限英灵神座 最强修真弃少 变身之穿越异世界的吸血真祖 最强狂暴妖孽系统 重生之火影世界 萌宠兽世：兽夫，么么哒！
逆凰医妃惊天下,https://www.biquker.com/xiaoshuo/5359.html,阿彩,3972000字,2,凤临天下：王妃13岁 倾尽天下之乱世繁华 夜帝心尖宠：鬼枭狂妃 惊世第一杀手妃：邪王狂妻 夜帝心尖宠：神医狂妃 夺君天下 弃妃不善：邪王走着瞧 穿越之绝色兽妃：凤逆天下 凤逆天下：穿越之绝色兽妃
此生有幸相遇,https://www.biquker.com/xiaoshuo/5358.html,彼岸无忧,1358000字,2,邪王霸宠：逆天六小姐 限制级婚宠，第365次偷吻 竹马成双对 丑女翻身之傲娇宠妃 直播国民男神：染爷，强势撩 一生所幸遇见你 纤纤情劫乱我心 萌匪王妃：爷，劫个色！ 重生校园：帝王娇妻暖暖爱
绝世独修,https://www.biquker.com/xiaoshuo/5356.html,晓言,1034000字,1,罪臣之女的锦绣芳华 重生千金太难追 萌兽来袭，误惹妖孽暴君 穿越之锦绣田园 都市之只手遮天 农门贵女 成了霸总的心尖宠 萌宠兽世：兽夫，么么哒！ 权倾天下：美景未迟
不为繁华易素心,https://www.biquker.com/xiaoshuo/5355.html,陆拾一,78000字,8,总裁的隐婚前妻 夜夜缠欢：老公，不要了！ 盛宠之萌宝来袭 不妻而遇：第一大牌弃妇！ 帝少的替身新娘 恶魔的独宠甜妻 兰馨雷霆宇 呆萌小青梅：妖孽竹马太腹黑 金牌婚宠：老婆买一送二
都市全才狂枭,https://www.biquker.com/xiaoshuo/5353.html,拓跋小妖,1272000字,1,无双隐龙在都市 都市兵皇 都市之纨绔天才 都市风流邪少 特级强兵 都市猛男 都市至尊神兵 大小姐的极品护卫 楚洛寒龙枭
最是孤绝如梦断,https://www.biquker.com/xiaoshuo/5351.html,顾一生,2104000字,2,夜夜缠欢：老公，不要了！ 名门婚宠：晚安，郝太太 名门盛婚 风流名将 闪婚之错缘成爱 傅少的秘宠娇妻 蜜爱暖宠小甜妻 请以爱渡平生 前妻，别来无恙
随身英雄杀,https://www.biquker.com/xiaoshuo/5350.html,宝石猫,3206000字,2,英雄联盟：我的时代 英雄联盟之绝世无双 护美狂枭 橙红年代 长安风流 英雄命运 异界纨绔公子 英雄联盟之全能天才 傲世丹神
全能医妃：废物嫡小姐,https://www.biquker.com/xiaoshuo/5349.html,小呀么小辣椒,1220000字,5,农门贵女 一品村姑+番外 萌宠兽世：兽夫，么么哒！ 穿越者吹水群 穿越之锦绣田园 穿越农女发家记 罪臣之女的锦绣芳华 废材大小姐，邪君请让道！ 穿越乱世医女
玉佩里的太子爷,https://www.biquker.com/xiaoshuo/5348.html,九月流火,280000字,6,至强高人闯情关 鬼手神医：倾城王妃 将军，你马甲掉了 绝色龙妃很嚣张 天才小狂妃：邪皇，轻点亲 保镖妈咪：总裁爹地别赖账 从仙界归来的厨神 早知爱你这么伤 贴身强豪
爱你入骨，隐婚总裁请签字,https://www.biquker.com/xiaoshuo/5347.html,可可西莉,1206000字,448,画爱为牢：总裁请走开 时间都知道 婚外危情：总裁夺妻入怀 顾小姐，余生请多关照 偏执总裁宠上瘾 总裁夜敲门：萌妻哪里逃 总裁爹地不好惹 豪门欺婚 慕瑾年简默笙
龙血剑神,https://www.biquker.com/xiaoshuo/5345.html,悟了空,1752000字,2,人生交换游戏 一剑飞仙 财运无双 绝世神王在都市 生生不灭 炼气炼了五千年 第一序列 林羽江颜 [综漫]豆豆你不懂爱
妖凤邪龙,https://www.biquker.com/xiaoshuo/5344.html,若水琉璃,392000字,2,重生之风云录 异界纨绔公子 萌爆小狐：师尊劫个色 保卫国师大人 一切从天行九歌开始崛起 玄帝归来 天眼人生 武道神尊 斗破苍穹续集：王者之途
夺君天下,https://www.biquker.com/xiaoshuo/5343.html,叁仟ML,242000字,2,千山记 宋时归 明末之争霸天下 非我倾城 凰权天下：冷宫废后 康熙大帝--惊风密雨 惊世第一杀手妃：邪王狂妻 倾尽天下之乱世繁华 寻秦记
快穿：吾儿莫方,https://www.biquker.com/xiaoshuo/5342.html,悠闲小神,3118000字,2,清穿之炮灰女配 ［快穿］当男配掰弯男主 男主养成记 恶女重生 快穿攻略：黑化请谨慎！ 快穿：女主驾到，女配休猖狂 妖孽王爷请绕道 快穿恶毒女配：男神，宠宠宠 快穿炮灰女配
夫人虐渣要趁早,https://www.biquker.com/xiaoshuo/5340.html,恩很宅,1132000字,2,重生千金复仇 重生千金无限宠 总裁夫人有点冷 因爱成婚 最强修仙高手 重生之豪门辣妻 都市隐龙 都市猛男 第一序列
大叔别想套路我,https://www.biquker.com/xiaoshuo/5338.html,蔚小蓝,1010000字,2,帝少的替身新娘 亿万总裁的隐婚妻 恶魔的独宠甜妻 首席老公，强势爱！ 总裁的隐婚前妻 兰馨雷霆宇 你在我心尖上 婚情几许：前夫，请自重 天价萌宝：总裁爹地送上门
飞天,https://www.biquker.com/xiaoshuo/5336.html,跃千愁,4534000字,2,斗破苍穹续集：王者之途 血屠苍穹 重生之风云录 天地霸气诀 异界纨绔公子 吞天武神 武极宗师 太古神墓 天域苍穹
总裁别再玩了,https://www.biquker.com/xiaoshuo/5335.html,韩降雪,750000字,3,亿万爹地天价宠 先婚后爱：老公很凶猛 邪性总裁独宠妻 鬼帝宠妻，废材大小姐 总裁秘恋小娇娘 婚然心动：前妻再爱我一次 总裁爹地太给力 骗婚总裁：独宠小娇妻 我可能不会爱你
黑帝专属：早安，第8号新娘,https://www.biquker.com/xiaoshuo/5334.html,妃子一笑,2976000字,455,清穿之炮灰女配 快穿炮灰女配 快穿恶毒女配：男神，宠宠宠 丞相我只是女配 快穿女配：叮！你已被boss锁定 快穿之炮灰女配反击战 女配又苏又撩[快穿] 契约新娘复仇记 民国女配娇宠记[穿书]
爱你是我难言的痛,https://www.biquker.com/xiaoshuo/5333.html,酒卿悠玥,1226000字,2,亿万爹地天价宠 傅少的秘宠娇妻 先婚后爱：老公很凶猛 婚情不复 蜜爱暖宠小甜妻 名门盛宠：闪婚成恋 复仇少爷小甜妻 夜夜缠情：霸道帝少惹不起 缠情私宠：尤物小妻潜上瘾
先婚厚爱：误惹天价首席,https://www.biquker.com/xiaoshuo/5332.html,水果唐,1890000字,54,靳少强宠小逃妻 甜心萌宝请签收 总裁秘恋小娇娘 天价萌妻请关照 骗婚总裁：独宠小娇妻 苏念陆经年 风流名将 邪性总裁独宠妻 鬼帝宠妻，废材大小姐
浴火重生：毒后归来,https://www.biquker.com/xiaoshuo/5331.html,纳兰心玥,2196000字,4,嫡女重生：凤霸天下 重生嫡女：风华倾天下 重生复仇：腹黑嫡女 重生千金复仇 重生毒后不好惹 重生之女神养成计划 重生校园：帝王娇妻暖暖爱 重生专宠：摄政王的毒妃 凤门嫡女
宫女上位手册,https://www.biquker.com/xiaoshuo/5330.html,容光,278000字,2,千山记 夺君天下 重生之女神养成计划 重生之风云录 宋时归 重生之超级太子爷 重生之嫡女毒妃 重生空间之八零幸福生活 重生女相师
冷王在上：弃妃要翻身,https://www.biquker.com/xiaoshuo/5329.html,灭绝师太,1308000字,4,段如兰钟明巍 不落相思意 婚妻已定 书剑长安 限量的你 一生向晚 一寸相思一寸灰 是你赐我的星光 慕瑾年简默笙
三嫁+番外,https://www.biquker.com/xiaoshuo/5328.html,如小果,162000字,3,名门盛婚 风流名将 第二十八年春 这次来真的 三生三世艳莲杀 不落相思意 前妻，别来无恙 竹马成双对 军婚撩人
废材纨绔之腹黑邪妃,https://www.biquker.com/xiaoshuo/5325.html,柒月甜,1434000字,6,都市之纨绔天才 纨绔御灵师：废材大小姐 异界纨绔公子 嫁纨绔 纨绔乐妃：至尊鬼帝霸宠妻 一世盛欢：爆宠纨绔妃 纨绔乐妃 废材七公主 纨绔世子妃
逆天驭兽师,https://www.biquker.com/xiaoshuo/5324.html,柒月甜,1014000字,7,时间都知道 神医小毒妃：皇叔，别凶猛 妖孽邪王，废材小姐太凶猛 呆萌配腹黑：倒追男神1000次 医毒双绝：冥王的天才宠妃 天才嫡女妃 第一符师：狂傲大小姐 风临异世 惊世毒妃：轻狂大小姐
痞女辞官,https://www.biquker.com/xiaoshuo/5322.html,风之灵韵,600000字,6,情城以北江暮雨 重生之老子是皇帝 林羽江颜 人生交换游戏 龙血剑神 亿万总裁霸宠妻 第一序列 全能强卫 废土镇守府
画骨女仵作,https://www.biquker.com/xiaoshuo/5321.html,厘多乌,2770000字,5,神医萌妃，王爷约不约 妃常逃跑：王爷不许抓我 错娶毒妃，王爷认栽吧 冷王爆宠：倾城凰妃小萌宝 穿越农女发家记 邪王绝宠：医品特工妃 冷面王爷彪悍妃 冷王爆宠：逆袭王妃惹人爱 盛世狂妃：废材逆天四小姐
冲冠一怒为蓝颜,https://www.biquker.com/xiaoshuo/5319.html,易人北,98000字,7,名门盛婚 风流名将 不落相思意 这次来真的 三生三世艳莲杀 前妻，别来无恙 第二十八年春 攻妻不备+番外 我原来是个神经病
大唐女法医,https://www.biquker.com/xiaoshuo/5318.html,袖唐,1622000字,5,重生法医 法医秦明 穿成渣攻后我成了万人迷[快穿] 神医弃妃 名门盛婚 御宠法医狂妃 一品村姑+番外 废材七公主 大唐酒徒
我的美男夫君们,https://www.biquker.com/xiaoshuo/5317.html,庭前花,160000字,80,诱妻入怀：前夫，请温柔 邪王辣妃 蜜宠小萌妻 萌宝娇妻太难宠 蜜宠娇妻萌萌哒 田园佳婿 隔壁的青铜女孩 竹马成双对 萌妻娇俏：帝少，我嘴挑
绝代圣医,https://www.biquker.com/xiaoshuo/5316.html,九未央,902000字,11,校花的龙武狂兵 不小心把男主掰弯了［穿书］ 快穿攻略：黑化请谨慎！ 都市隐龙 能不能轻点虐我[穿书] 都市猛男 都市极品医王 渣男洗白手册[快穿] 白月光佛系日常
绝世神医：腹黑大小姐,https://www.biquker.com/xiaoshuo/5314.html,夜北,6242000字,357,药王医宗 医毒双绝：冥王的天才宠妃 夜帝心尖宠：神医狂妃 医绝妙手 邪宠大小姐：绝世狂妃 鬼手神医：倾城王妃 冥帝绝宠：逆天神医毒妃 神医小毒妃：皇叔，别凶猛 神医狂妃：邪王宠妻无度
亿万逐爱,https://www.biquker.com/xiaoshuo/5313.html,叶非夜,1634000字,71,月前间心玉生花 一宠成瘾：老婆你好甜 青梅萌妻：冷少的掌心宝 炮灰修真指南 一宠到底，爱上男闺蜜 你微笑时很美 进击的大内密探 神铸师 豪门第一宠：大叔，求放过
千山记,https://www.biquker.com/xiaoshuo/5312.html,石头与水,814000字,6,夺君天下 宋时归 康熙大帝--惊风密雨 寻秦记 乾隆皇帝--夕照空山 乾隆皇帝--天步艰难 明朝那些事儿 超级抗战系统 龙啸大明
古董局中局,https://www.biquker.com/xiaoshuo/5311.html,马伯庸,90000字,49,大内傲娇学生会 校花的特级近卫 借位：宦海弄潮 名门盛宠：闪婚成恋 重生之废材修仙记 超级淘宝 密室困游鱼 宝鉴奇术 雪中悍刀行
